company,address,industry,website,phone,contact_person,position,email,url
Công Ty TNHH MTV Thiết Bị Công Nghệ Và Quảng Cáo BTA,"Số 140/14 Trưng Nữ Vương, P. Hòa Thuận Tây, Q. Hải Châu,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Quảng Cáo - Thiết Kế Và Thi Công Quảng Cáo (Bảng, Biển, Đèn)']",[],"['02363624674', '0935351754']",Mr. Trung,,bta.danang@gmail.com,https://www.yellowpages.vn/lgs/1187750679/cong-ty-tnhh-mtv-thiet-bi-cong-nghe-va-quang-cao-bta.html
Công ty phát triển công nghệ và giải pháp Toàn Cầu,"Số 22, Ngõ 181 Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.cameratoancau.vn'],"['02462596671', '0984171579']",Ông Phạm Quang Thụ,,cameratoancau36@gmail.com,https://www.yellowpages.vn/lgs/1187777835/cong-ty-phat-trien-cong-nghe-va-giai-phap-toan-cau.html
Công Ty Cổ Phần Thương Mại Dịch Vụ Kim Tiến Phát,"1219 Đại Lộ Bình Dương, ấp 5, X. Hiệp An, TX. Thủ Dầu Một,","['Thiết Bị Chữa Cháy (Tủ, Cuộn, Vòi, Van, Lăng, Trụ, Họng Chữa Cháy)', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Báo Cháy (Đầu Báo Cháy, Còi, Đèn, Chuông, Nút Nhấn,. Trung Tâm Báo Cháy)', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Máy Bơm Chữa Cháy, Cứu Hỏa (Diesel, Xăng,..Pentax, Tohatsu, Ebara,.)', 'Hệ Thống PCCC - Thi Công Lắp Đặt Hệ Thống Báo Cháy, Chữa Cháy Tự Động']",[],"['02743891179', '0988541456']",Mr. Quyết,,dienvuk28@gmail.com,https://www.yellowpages.vn/lgs/3748296/cong-ty-co-phan-thuong-mai-dich-vu-kim-tien-phat.html
Công Ty TNHH MTV Xuất Nhập Khẩu Du Lịch & Đầu Tư Hồ Gươm,"125 Bùi Thị Xuân, Q. Hai Bà Trưng,","['Du Lịch - Tour Du Lịch', 'Du Lịch - Công Ty Du Lịch và Đại Lý', 'Du lịch - Các Dịch Vụ', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.inserimextravel.com.vn'],"['0912107978', '02439364600']",Ông Bùi Xuân Thạch,Chuyên Viên Văn Phòng,xuanthach@inserhan.com,https://www.yellowpages.vn/lgs/1187703276/cong-ty-tnhh-mtv-xuat-nhap-khau-du-lich---dau-tu-ho-guom.html
Công Ty TNHH Giải Pháp Viễn Thông Công Nghệ Số SOHO,"VPGD: Số 11/39/106 Hoàng Quốc Việt, Cầu Giấy,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Bình Nước Nóng, Máy Nước Nóng', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Thiết Bị Chống Sét và Hệ Thống Chống Sét', 'Thiết Bị Sưởi ấm', 'Hệ Thống PCCC - Thi Công Lắp Đặt Hệ Thống Báo Cháy, Chữa Cháy Tự Động', 'Quạt Thông Gió và Quạt Hút Gió']",['www.https://soho.net.vn'],"['0437931955', '0934452678', '02437931955']",Ông Dương Văn Hoàn,Giám Đốc,sohotechvn@gmail.com,https://www.yellowpages.vn/lgs/1187681820/cong-ty-tnhh-giai-phap-vien-thong-cong-nghe-so-soho.html
Công Ty TNHH Thương Mại An Ninh Đông  Á,"Số 103, Đường Lê Duẩn, Tổ 7, Khu 12, X. Long Đức, H. Long Thành,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy']",['www.thietbianninhdonga.com'],"['0979767715', '0901559468']",Mr. Vũ Hồng Thưởng,,thietbianninhdonga@gmail.com,https://www.yellowpages.vn/lgs/1187871486/cong-ty-tnhh-thuong-mai-an-ninh-dong--a.html
Công Ty Cổ Phần Thương Mại DPI,"336/21 Phan Văn Trị, P. 11, Q. Bình Thạnh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị']",['www.thietbianninhhcm.com'],"['02835163992', '0934112887']",Mr. Nguyễn Thanh Tùng,,tungnguyendpi@gmail.com,https://www.yellowpages.vn/lgs/1187769906/cong-ty-co-phan-thuong-mai-dpi.html
Công Ty Cổ Phần Thương Mại Kỹ Thuật Hải Anh,"Phòng 301, D5C Trần Thái Tông,  Q. Cầu Giấy,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Động Cơ Giảm Tốc và Hộp Giảm Tốc', 'Năng Lượng Mặt Trời - Thiết Bị Năng Lượng Mặt Trời', 'Tự Động Hóa - Hệ Thống và Thiết Bị Tự Động Hóa', 'Biến Tần (Inverter)', 'Thiết Bị Điện - Nhập Khẩu và Phân Phối Thiết Bị Điện']",['www.haianhjsc.vn'],['02462697755'],Mr. Quản Duy Hải,Tổng giám đốc,info@haianhjsc.vn,https://www.yellowpages.vn/lgs/1295919/cong-ty-co-phan-thuong-mai-ky-thuat-hai-anh.html
Công Ty TNHH MTV Thương Mại Dịch Vụ Quang Huy Đạt,"240B/17 KP Nội Hóa 2, P. Bình An, TP. Dĩ An,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông']",['www.quanghuydat.com'],"['0969597788', '02743772288']",Ông Khổng Hữu Luận,Giám Đốc,huuluan2020@gmail.com,https://www.yellowpages.vn/lgs/1187710293/cong-ty-tnhh-mtv-thuong-mai-dich-vu-quang-huy-dat.html
Công Ty TNHH Thương Mại An Ninh Đông  Á,"Số 103, Đường Lê Duẩn, Tổ 7, Khu 12, X. Long Đức, H. Long Thành,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy']",['www.thietbianninhdonga.com'],"['0979767715', '0901559468']",Mr. Vũ Hồng Thưởng,,thietbianninhdonga@gmail.com,https://www.yellowpages.vn/lgs/1187871486/cong-ty-tnhh-thuong-mai-an-ninh-dong--a.html
Công Ty TNHH Thương Mại Và Dịch Vụ Triệu Long,"Ô 52, Lô A6, Khu 12, KDC Chánh Nghĩa, P. Chánh Nghĩa, Tp. Thủ Dầu Một,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Máy Vi Tính, Laptop - Nhà Cung Cấp', 'Viễn Thông - Dịch Vụ Viễn Thông', 'Thiết Bị Văn Phòng', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']",['www.trieulong.com.vn'],"['0913144288', '02743818855']",Ông Văn Quang Triệu,,quangtrieu@trieulong.com.vn,https://www.yellowpages.vn/lgs/119324961/cong-ty-tnhh-thuong-mai-va-dich-vu-trieu-long.html
Công Ty TNHH Phúc Tấn Lợi,"223 Nguyễn Xí, P. Hoàng Minh, Q. Liên Chiểu","['Cân Điện Tử', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.phuctanloi.com.vn'],"['0911383030', '02363501235']",Bà Nguyễn Thị Thu Hạnh,,phuctanloi@gmail.com,https://www.yellowpages.vn/lgs/1187675058/cong-ty-tnhh-phuc-tan-loi.html
Công Ty TNHH Dịch Vụ Kỹ Thuật Tin Học Mai Phương,"55 Hàm Nghi, P. Vĩnh Trung, Q. Thanh Khê,","['Camera Dome', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Ngụy Trang', 'Camera IP', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera HD', 'Camera Hồng Ngoại', 'Máy Văn Phòng', 'Vi Tính và Tin Học - Các Công Ty Tin Học']",[],"['01262552870', '02363692911']",Mr. Nguyễn Sơn,Nhân Viên SEO,nsonitmaiphuong@gmail.com,https://www.yellowpages.vn/lgs/1187713200/cong-ty-tnhh-dich-vu-ky-thuat-tin-hoc-mai-phuong.html
Doanh Nghiệp Tư Nhân Xuất Nhập Khẩu Thương Mại & Dịch Vụ Hồng Hà,"52-54 Tô Vĩnh Diện, P. Hiệp Thành, TP. Thủ Dầu Một,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Điện Công Nghiệp', 'Máy Văn Phòng', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']",['www.dailythietbi.com'],"['0933885833', '02743819977']",Ông Phùng Hải Sơn,Kinh doanh,"rdhaison@gmail.com, camera.diencongnghiep@gmail.com",https://www.yellowpages.vn/lgs/1187737371/doanh-nghiep-tu-nhan-xuat-nhap-khau-thuong-mai---dich-vu-hong-ha.html
Công Ty TNHH Công Nghệ ánh Dương Minh,"Số 35, Ngõ 87, Đường Yên Xá, X. Tân Triều, H. Thanh Trì,","['Camera Dome', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera IP', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Đầu Ghi Hình Camera', 'Camera Hồng Ngoại', 'Camera Questek']",['www.anninh247.net'],"['02463263765', '0463263765']",Văn Phòng Công Ty,,info@anninh247.net,https://www.yellowpages.vn/lgs/1187723718/cong-ty-tnhh-cong-nghe-anh-duong-minh.html
Thiết Bị Mã Vạch Zenpos - Công Ty Cổ Phần Zenpos,": 536 Bạch Mai, Trương Định, Hai Bà Trưng,","['Phần Mềm Quản Lý Bán Hàng', 'Thiết Bị Siêu Thị', 'Đầu Đọc Mã Vạch', 'Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Mã Vạch (Máy In, Mực In, Đầu Đọc, Giấy In Mã Vạch)', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Máy In Mã Vạch', 'Mực In Mã Vạch']","['www.zps.vn', 'www.zenpos.vn']","['0947190900', '02436856969']",Mr. Nghĩa,,info@zenpos.vn,https://www.yellowpages.vn/lgs/1187847645/thiet-bi-ma-vach-zenpos-cong-ty-co-phan-zenpos.html
Công Ty TNHH Xuất Nhập Khẩu Tân Công Thịnh,"205/56 Thoại Ngọc Hầu, P. Phú Thạnh, Q. Tân Phú,","['Thiết Bị Chữa Cháy (Tủ, Cuộn, Vòi, Van, Lăng, Trụ, Họng Chữa Cháy)', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Báo Cháy (Đầu Báo Cháy, Còi, Đèn, Chuông, Nút Nhấn,. Trung Tâm Báo Cháy)', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Máy Bơm Chữa Cháy, Cứu Hỏa (Diesel, Xăng,..Pentax, Tohatsu, Ebara,.)', 'Hệ Thống PCCC - Thi Công Lắp Đặt Hệ Thống Báo Cháy, Chữa Cháy Tự Động']",['www.pccctancongthinh.vn'],"['02838611008', '0913499983']",Mrs. Huỳnh Thị Xuân Phương,Nhân Viên,tancongthinh2010@yahoo.com,https://www.yellowpages.vn/lgs/982515/cong-ty-tnhh-xuat-nhap-khau-tan-cong-thinh.html
Trần Anh - Công Ty TNHH Thương Mại Dịch Vụ Điện Tử Viễn Thông Trần Anh,"53 Đường 4, CX Chu Văn An, P. 26, Q. Bình Thạnh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Truyền Hình Và Truyền Thông - Trang Thiết Bị', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Cáp Viễn Thông']","['www.trananhco.com', 'www.commscope.vn']","['02839118480', '0903740538']",Ông Trần Anh Dũng,,dungtrananh@trananhco.com,https://www.yellowpages.vn/lgs/1197990/tran-anh-cong-ty-tnhh-thuong-mai-dich-vu-dien-tu-vien-thong-tran-anh.html
Công Ty TNHH Thương Mại Và Dịch Vụ Kỹ Thuật Cao H.T.C,"97 Nguyễn Đình Chiểu, P. 6, Q. 3,","['Khóa Điện Tử', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Tự Động Hóa - Hệ Thống và Thiết Bị Tự Động Hóa', 'Thiết Bị Điện - Nhập Khẩu và Phân Phối Thiết Bị Điện', 'Chuông Cửa Có Hình']",[],['02839330672'],Hotline,,htcvn@hcm.vnn.vn,https://www.yellowpages.vn/lgs/1011525/cong-ty-tnhh-thuong-mai-va-dich-vu-ky-thuat-cao-h.t.c.html
Công Ty Cổ Phần Tin Học Trẻ Việt Nam,"A3-P2 Khu Tập Thể Giáo Viên ĐHNN, ĐHQGHN, Trần Quốc Hoàn, Q. Cầu Giấy,","['Phần Mềm', 'Thiết Bị Mã Vạch (Máy In, Mực In, Đầu Đọc, Giấy In Mã Vạch)', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.phanmemmavach.com'],"['02485861163', '0982787881']",Mr. Trần Đình Chiến,Tp. Kinh Doanh,phanmemmavach@gmail.com,https://www.yellowpages.vn/lgs/1311489/cong-ty-co-phan-tin-hoc-tre-viet-nam.html
Thiên Vũ - Công Ty TNHH Thiết Bị Bảo Vệ Thiên Vũ,"1B Đường 25, Q. 2,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.thienvu.com.vn'],['02837365189'],,,,https://www.yellowpages.vn/lgs/1187677449/thien-vu-cong-ty-tnhh-thiet-bi-bao-ve-thien-vu.html
Công Ty Draeger Safety Asia - VPĐD,"5 Khu A2, Đường Nguyễn Khánh Toàn, Q. Cầu Giấy,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.draeger-safety.com'],['02462813463'],,,,https://www.yellowpages.vn/lgs/1310586/cong-ty-draeger-safety-asia-vpdd.html
Công Ty CP Phát Triển Gia Phát Việt Nam,"170 Mai Dịch, Cầu Giấy,","['Camera Hành Trình', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Hikvision', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera Dahua']",['www.sieuthicamerahd.com'],['0985382202'],Mr. Nguyễn Mạnh Hùng,TP Kinh Doanh,manhhunghd11@gmail.com,https://www.yellowpages.vn/lgs/1187811534/cong-ty-cp-phat-trien-gia-phat-viet-nam.html
Công Ty TNHH Đầu Tư Phát Triển Thiết Bị Công Nghệ Đức Minh,"985/60 Lạc Long Quân, P. 11, Q. Tân Bình","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị']",['www.ducminhvn.com'],"['0945976379', '02837192959']",Hotline,,info@ducminhvn.com,https://www.yellowpages.vn/lgs/1187705835/cong-ty-tnhh-dau-tu-phat-trien-thiet-bi-cong-nghe-duc-minh.html
Công Ty Cổ Phần AIDC Việt Nam,"Số 11, Ngõ 42 Yên Hòa, Q. Cầu Giấy,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Thiết Bị Mã Vạch (Máy In, Mực In, Đầu Đọc, Giấy In Mã Vạch)', 'Thương Mại Điện Tử', 'Hệ Thống PCCC - Thi Công Lắp Đặt Hệ Thống Báo Cháy, Chữa Cháy Tự Động']",['www.idstore.vn'],['0968821139'],Mr. Quang,Giám Đốc,quangaidc@gmail.com,https://www.yellowpages.vn/lgs/1187713278/cong-ty-co-phan-aidc-viet-nam.html
Công Ty CP ANVGROUP,"Số 25 Đường Số 5 (Phạm Hùng), ấp 4, X. Bình Hưng, H. Bình Chánh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Nhà Thông Minh - Hệ Thống Và Thiết Bị', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị']",['www.anvgroup.vn'],"['0919007133', '0812277577']",Mr. Thuận,,anv@anvgroup.vn,https://www.yellowpages.vn/lgs/1187782161/cong-ty-cp-anvgroup.html
Công Ty TNHH Một Thành Viên Camera Nhật Nam,"76/1 Dương Văn Cam,  P.Linh Tây,  Q.Thủ Đức,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera Vantech']",[],"['0902886816', '0283636460']",Ông Nguyễn Văn Nam,Nhân viên kinh doanh,vannamcamera@gmail.com,https://www.yellowpages.vn/lgs/1187739975/cong-ty-tnhh-mot-thanh-vien-camera-nhat-nam.html
Công Ty TNHH Thương Mại Dịch Vụ Tinh Anh,"183 Hoàng Hoa Thám, P. Hiệp Thành, TP. Thủ Dầu Một,","['Camera Dome', 'Mực Máy In (Canon, HP, Epson,..) - Kinh Doanh Và Phân Phối', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Samsung', 'Camera Ngụy Trang', 'Camera IP', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Đầu Ghi Hình Camera', 'Camera Không Dây']",[],"['0985699661', '02743819275']",Mr Hoàng Đình Hiếu,,hoangdinhhieu22@yahoo.com.vn,https://www.yellowpages.vn/lgs/1187701149/cong-ty-tnhh-thuong-mai-dich-vu-tinh-anh.html
Công Ty TNHH DVTM & Sản Xuất FPT Việt Nam,"Xóm 3 Mão Điền, TP. Thuận Thành,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera IP', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Camera Không Dây', 'Chuông Cửa Có Hình']",['www.fptcamera.vn'],"['02463282946', '0984489688']",Mr. Nguyễn Xuân Huyên,,xuancamera@gmail.com,https://www.yellowpages.vn/lgs/1187777022/cong-ty-tnhh-dvtm---san-xuat-fpt-viet-nam.html
Công Ty Cổ Phần Thương Mại Và Dịch Vụ Vinafat,"Số 217 Trường Chinh, P. Khương Mai, Q. Thanh Xuân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Y Tế - Sản Xuất, Kinh Doanh và Phân Phối', 'Đồ Gia Dụng - Sản Xuất và Bán Buôn', 'Công nghiệp - Vật Tư và Thiết Bị Công Nghiệp', 'Nông Nghiệp - Máy Móc và Thiết Bị Nông Nghiệp', 'Thiết Bị Văn Phòng']",['www.vinafat.vn'],"['0985888217', '02435381148', '0943381508']",Mr. Đỗ Trọng Tài,,dotrongtai@vinafat.net,https://www.yellowpages.vn/lgs/1187749194/cong-ty-co-phan-thuong-mai-va-dich-vu-vinafat.html
Công Ty TNHH Điện Tử Thời Đại,"118A/11 Lý Thường Kiệt, P.7, Q.10,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Âm Thanh, Hệ Thống Âm Thanh', 'ánh Sáng - Đèn Sân Khấu Và Thiết Bị Sân Khấu (Máy Khói, Máy Phun Lửa,.)', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Loa, Micro, Âm Li, Mixer - Thiết Bị Và Phụ Kiện']",['www.dientuthoidai.com'],['02839493055'],Ms. Thủy,,dientuthoidai@gmail.com,https://www.yellowpages.vn/lgs/998169/cong-ty-tnhh-dien-tu-thoi-dai.html
Công Ty TNHH MTV Giải Pháp Công Nghệ TPT,"Số 204 Hai Bà Trưng, P. Lê Hồng Phong,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Linh Kiện Điện Tử', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông']",['www.tpttelecom.vn'],"['0935473568', '0914938303']",Mr. Võ Ngọc Thái,,thaivntpt@gmail.com,https://www.yellowpages.vn/lgs/1187837730/cong-ty-tnhh-mtv-giai-phap-cong-nghe-tpt.html
Công Ty TNHH Thương Mại Dịch Vụ Kỹ Thuật Tin Học Hoàng Kim,"G16 Căn Cứ 26A Phan Văn Trị, P. 17, Q. Gò Vấp,","['Camera Dome', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Ngụy Trang', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera IP', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Hệ Thống Báo Cháy, Hệ Thống Chữa Cháy Tự Động', 'Camera Hồng Ngoại']",['www.hoangkimgroup.vn'],"['02838150333', '0909901333']",Hotline,,mobifone@hoangkimgroup.vn,https://www.yellowpages.vn/lgs/1187729910/cong-ty-tnhh-thuong-mai-dich-vu-ky-thuat-tin-hoc-hoang-kim.html
Công Ty TNHH MTV TM DV Hân Việt Đỉnh,"Số 577 Trần Văn Cao, P. Xuân Hà, Q.Thanh Khê, TP.Đà Nẵng","['Camera Hành Trình', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Vi Tính, Laptop - Nhà Cung Cấp', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Máy Vi Tính, Laptop  - Phụ Kiện Máy Vi Tính, Laptop', 'Máy Photocopy - Nhà Phân Phối và Cung Cấp Máy Photocopy', 'Máy In Văn Phòng', 'Máy Văn Phòng', 'Máy Fax', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']",[],"['0918124563', '02363661188']",Hotline,,hanvietdinhco@gmail.com,https://www.yellowpages.vn/lgs/1187753838/cong-ty-tnhh-mtv-tm-dv-han-viet-dinh.html
Công Ty TNHH Thương Mại Tổng Hợp Nam Thành Công,"P1402, A5 KĐT Đại Kim,  Hoàng Mai,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Cáp Quang và Phụ Kiện Cáp Quang']",['www.namthanhcong.com/'],"['0903212638', '02435409368']",Ông Phạm Đức Nam,Giám đốc,annam@annamgroup.vn,https://www.yellowpages.vn/lgs/1187710104/cong-ty-tnhh-thuong-mai-tong-hop-nam-thanh-cong.html
Công Ty TNHH Sản Xuất Thương Mại & Dịch Vụ Lê Tuấn,"228B Trần Hưng Đạo, P. An Nghiệp, Q. Ninh Kiều,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Máy Văn Phòng', 'Bộ Đàm']",['www.congtyletuan.com'],"['02923830567', '0948901539']",Bà Lý Thụy  Xuân Trang,NV Kinh Doanh,congtyletuancantho@gmail.com,https://www.yellowpages.vn/lgs/1137315/cong-ty-tnhh-san-xuat-thuong-mai---dich-vu-le-tuan.html
Công Ty TNHH Giải Pháp Viễn Thông FES Việt,"Số 80 Nguyễn Xí, Phường 26,Quận Bình Thạnh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bộ Đàm']",['www.fesviet.vn'],"['0888022139', '0888103139']",Mr. Thìn,,trodua1@gmail.com,https://www.yellowpages.vn/lgs/1187831745/cong-ty-tnhh-giai-phap-vien-thong-fes-viet.html
Công Ty TNHH Thương Mại Và Dịch Vụ Tin Học Công Thành,"22A Đường 16 Tháng 4, P. Kinh Dinh, TP. Phan Rang - Tháp Chàm,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Máy Vi Tính, Laptop - Nhà Cung Cấp', 'Máy In Văn Phòng', 'Máy Văn Phòng', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']",['www.tinhoccongthanh.com.vn'],"['0948754623', '02593832789']",Bà Huỳnh Thị Mỹ Phúc,Quản Lý Chung,phuc@tinhoccongthanh.com.vn,https://www.yellowpages.vn/lgs/1187678526/cong-ty-tnhh-thuong-mai-va-dich-vu-tin-hoc-cong-thanh.html
